t,x_center,y_center,x_offset,y_offset
0.000000E0,3.976116E-1,1.856045E-1,3.997326E-1,2.536038E-1
3.317208E-2,3.955627E-1,1.805204E-1,3.983968E-1,2.497167E-1
6.634415E-2,3.971343E-1,1.762671E-1,3.993403E-1,2.451008E-1
9.951623E-2,3.967098E-1,1.717332E-1,3.989714E-1,2.407381E-1
1.326883E-1,3.957000E-1,1.673569E-1,3.980702E-1,2.353792E-1
1.658604E-1,3.961527E-1,1.625482E-1,3.977678E-1,2.311225E-1
1.990325E-1,3.957614E-1,1.577634E-1,3.976973E-1,2.267437E-1
2.322045E-1,3.957102E-1,1.528663E-1,3.972664E-1,2.219253E-1
2.653766E-1,3.956280E-1,1.482281E-1,3.969281E-1,2.173971E-1
2.985487E-1,3.949203E-1,1.432823E-1,3.966948E-1,2.126144E-1
3.317208E-1,3.940457E-1,1.389339E-1,3.966321E-1,2.076819E-1
3.648928E-1,3.945813E-1,1.337037E-1,3.964282E-1,2.029489E-1
3.980649E-1,3.943411E-1,1.287109E-1,3.956895E-1,1.975860E-1
4.312370E-1,3.933081E-1,1.238706E-1,3.956193E-1,1.930389E-1
4.644091E-1,3.925523E-1,1.193575E-1,3.952406E-1,1.880011E-1
4.975811E-1,3.929832E-1,1.146639E-1,3.950025E-1,1.831360E-1
5.307532E-1,3.922594E-1,1.096325E-1,3.943824E-1,1.780681E-1
5.639253E-1,3.918663E-1,1.048285E-1,3.943713E-1,1.733554E-1
5.970974E-1,3.915321E-1,9.977805E-2,3.940704E-1,1.684685E-1
6.302694E-1,3.911087E-1,9.508457E-2,3.940396E-1,1.635290E-1
6.634415E-1,3.909194E-1,9.009280E-2,3.936417E-1,1.588793E-1
6.966136E-1,3.905106E-1,8.511842E-2,3.934347E-1,1.538940E-1
7.297857E-1,3.900835E-1,8.013078E-2,3.929842E-1,1.488306E-1
7.629577E-1,3.896596E-1,7.523642E-2,3.927309E-1,1.440781E-1
7.961298E-1,3.894822E-1,7.052933E-2,3.923304E-1,1.393715E-1
8.293019E-1,3.892394E-1,6.559594E-2,3.917701E-1,1.345507E-1
8.624740E-1,3.881850E-1,6.101495E-2,3.913126E-1,1.299531E-1
8.956460E-1,3.879011E-1,5.595899E-2,3.909063E-1,1.252378E-1
9.288181E-1,3.873834E-1,5.108080E-2,3.908426E-1,1.204769E-1
9.619902E-1,3.870771E-1,4.614849E-2,3.904519E-1,1.153642E-1
9.951623E-1,3.867719E-1,4.128166E-2,3.899333E-1,1.106433E-1
1.028334E0,3.864133E-1,3.634444E-2,3.895356E-1,1.057353E-1
1.061506E0,3.857860E-1,3.144548E-2,3.894764E-1,1.006628E-1
1.094679E0,3.854698E-1,2.655117E-2,3.887817E-1,9.604672E-2
1.127851E0,3.846631E-1,2.175624E-2,3.881590E-1,9.098556E-2
1.161023E0,3.844861E-1,1.701606E-2,3.880381E-1,8.622651E-2
1.194195E0,3.838867E-1,1.228026E-2,3.873239E-1,8.170253E-2
1.227367E0,3.836976E-1,7.872989E-3,3.871438E-1,7.748889E-2
1.260539E0,3.832063E-1,3.858070E-3,3.868838E-1,7.293443E-2
1.293711E0,3.829681E-1,-3.675837E-4,3.862362E-1,6.917180E-2
1.326883E0,3.825796E-1,-4.145449E-3,3.857088E-1,6.540318E-2
1.360055E0,3.821230E-1,-8.039960E-3,3.856409E-1,6.134861E-2
1.393227E0,3.819559E-1,-1.096197E-2,3.849838E-1,5.861092E-2
1.426399E0,3.817451E-1,-1.390343E-2,3.848691E-1,5.573287E-2
1.459571E0,3.814348E-1,-1.623648E-2,3.845293E-1,5.303111E-2
1.492743E0,3.814042E-1,-1.872890E-2,3.844215E-1,5.049113E-2
1.525915E0,3.811680E-1,-2.101806E-2,3.843870E-1,4.821789E-2
1.559088E0,3.810492E-1,-2.260279E-2,3.844106E-1,4.641327E-2
1.592260E0,3.806377E-1,-2.419137E-2,3.843186E-1,4.488365E-2
1.625432E0,3.806490E-1,-2.586730E-2,3.838504E-1,4.369989E-2
1.658604E0,3.804906E-1,-2.696477E-2,3.837197E-1,4.242078E-2
1.691776E0,3.805041E-1,-2.696160E-2,3.836921E-1,4.260449E-2
1.724948E0,3.806789E-1,-2.597143E-2,3.836073E-1,4.317101E-2
1.758120E0,3.807731E-1,-2.564439E-2,3.833153E-1,4.345497E-2
1.791292E0,3.803137E-1,-2.591209E-2,3.828934E-1,4.399329E-2
1.824464E0,3.805481E-1,-2.619056E-2,3.827608E-1,4.330609E-2
1.857636E0,3.804347E-1,-2.740051E-2,3.830248E-1,4.161117E-2
1.890808E0,3.804551E-1,-2.890420E-2,3.831998E-1,4.029504E-2
1.923980E0,3.804573E-1,-3.050138E-2,3.833963E-1,3.890186E-2
1.957152E0,3.804097E-1,-3.167926E-2,3.834487E-1,3.790328E-2
1.990325E0,3.804036E-1,-3.199409E-2,3.833793E-1,3.762874E-2
2.023497E0,3.804871E-1,-3.192212E-2,3.834657E-1,3.767474E-2
2.056669E0,3.805201E-1,-3.187104E-2,3.834016E-1,3.775428E-2
2.089841E0,3.805600E-1,-3.186425E-2,3.834201E-1,3.774435E-2
2.123013E0,3.805802E-1,-3.186539E-2,3.834229E-1,3.781697E-2
2.156185E0,3.806063E-1,-3.184953E-2,3.834318E-1,3.782732E-2
2.189357E0,3.806252E-1,-3.184203E-2,3.834311E-1,3.782568E-2
2.222529E0,3.804647E-1,-3.192879E-2,3.834108E-1,3.781460E-2
2.255701E0,3.804482E-1,-3.185600E-2,3.834016E-1,3.782609E-2
2.288873E0,3.805258E-1,-3.178136E-2,3.834600E-1,3.784683E-2
2.322045E0,3.805790E-1,-3.173847E-2,3.834510E-1,3.784239E-2
2.355217E0,3.805901E-1,-3.174202E-2,3.834492E-1,3.784428E-2
2.388389E0,3.806319E-1,-3.174582E-2,3.834496E-1,3.784944E-2
2.421562E0,3.806536E-1,-3.174863E-2,3.834485E-1,3.785537E-2
2.454734E0,3.806741E-1,-3.176575E-2,3.834472E-1,3.785994E-2
2.487906E0,3.806853E-1,-3.177056E-2,3.834477E-1,3.786032E-2
2.521078E0,3.806551E-1,-3.181322E-2,3.834483E-1,3.786091E-2
2.554250E0,3.805656E-1,-3.172305E-2,3.834535E-1,3.786519E-2
2.587422E0,3.806010E-1,-3.173234E-2,3.834521E-1,3.786351E-2
2.620594E0,3.805841E-1,-3.176199E-2,3.834511E-1,3.786190E-2
2.653766E0,3.803661E-1,-3.189574E-2,3.834703E-1,3.793662E-2
2.686938E0,3.804227E-1,-3.187002E-2,3.834536E-1,3.790107E-2
2.720110E0,3.804750E-1,-3.185891E-2,3.834461E-1,3.791182E-2
2.753282E0,3.805128E-1,-3.184711E-2,3.834405E-1,3.787453E-2
2.786454E0,3.805455E-1,-3.184979E-2,3.834379E-1,3.787262E-2
2.819626E0,3.805525E-1,-3.179426E-2,3.834353E-1,3.785516E-2
2.852799E0,3.805740E-1,-3.181592E-2,3.834380E-1,3.784454E-2
2.885971E0,3.806177E-1,-3.194160E-2,3.834287E-1,3.786925E-2
2.919143E0,3.806318E-1,-3.191683E-2,3.834333E-1,3.785296E-2
2.952315E0,3.806604E-1,-3.191471E-2,3.834318E-1,3.785101E-2
2.985487E0,3.807096E-1,-3.199877E-2,3.834365E-1,3.790203E-2
3.018659E0,3.807171E-1,-3.198492E-2,3.834320E-1,3.789008E-2
3.051831E0,3.807085E-1,-3.201099E-2,3.834326E-1,3.788359E-2
3.085003E0,3.806593E-1,-3.201379E-2,3.834225E-1,3.786605E-2
3.118175E0,3.806708E-1,-3.200510E-2,3.834171E-1,3.788352E-2
3.151347E0,3.806772E-1,-3.199976E-2,3.834172E-1,3.788250E-2
3.184519E0,3.806803E-1,-3.200008E-2,3.834179E-1,3.788170E-2
3.217691E0,3.803794E-1,-3.190224E-2,3.834556E-1,3.788346E-2
3.250863E0,3.804795E-1,-3.192017E-2,3.834540E-1,3.788248E-2
3.284036E0,3.804959E-1,-3.192642E-2,3.834505E-1,3.787655E-2
3.317208E0,3.805143E-1,-3.193131E-2,3.834511E-1,3.788179E-2
3.350380E0,3.805323E-1,-3.193711E-2,3.834495E-1,3.788110E-2
3.383552E0,3.805466E-1,-3.194183E-2,3.834465E-1,3.786976E-2
3.416724E0,3.805508E-1,-3.194488E-2,3.834315E-1,3.788404E-2
3.449896E0,3.805536E-1,-3.194714E-2,3.834469E-1,3.787100E-2
3.483068E0,3.805536E-1,-3.194714E-2,3.834444E-1,3.787296E-2
3.516240E0,3.805026E-1,-3.194077E-2,3.834444E-1,3.787380E-2
3.549412E0,3.804575E-1,-3.195496E-2,3.834447E-1,3.787458E-2
3.582584E0,3.804679E-1,-3.195330E-2,3.834447E-1,3.787458E-2
3.615756E0,3.804733E-1,-3.195310E-2,3.834447E-1,3.787458E-2
3.648928E0,3.805103E-1,-3.190727E-2,3.834351E-1,3.787600E-2
3.682100E0,3.805126E-1,-3.190634E-2,3.834365E-1,3.787549E-2
3.715272E0,3.805165E-1,-3.190268E-2,3.834346E-1,3.787512E-2
3.748445E0,3.805170E-1,-3.190047E-2,3.834357E-1,3.787568E-2
3.781617E0,3.805216E-1,-3.186683E-2,3.834367E-1,3.788629E-2
3.814789E0,3.805258E-1,-3.186353E-2,3.834366E-1,3.788522E-2
3.847961E0,3.805750E-1,-3.188633E-2,3.834401E-1,3.788774E-2
3.881133E0,3.806399E-1,-3.207370E-2,3.834385E-1,3.788625E-2
3.914305E0,3.804497E-1,-3.216368E-2,3.834306E-1,3.788625E-2
3.947477E0,3.805018E-1,-3.212706E-2,3.834436E-1,3.788789E-2
3.980649E0,3.805337E-1,-3.210440E-2,3.834415E-1,3.788527E-2
4.013821E0,3.805666E-1,-3.207425E-2,3.834415E-1,3.788527E-2
4.046993E0,3.805856E-1,-3.204804E-2,3.834415E-1,3.788527E-2
4.080165E0,3.806033E-1,-3.202017E-2,3.834415E-1,3.788527E-2
4.113337E0,3.806060E-1,-3.202623E-2,3.834415E-1,3.788527E-2
4.146509E0,3.806119E-1,-3.202464E-2,3.834415E-1,3.788527E-2
4.179682E0,3.806061E-1,-3.201831E-2,3.834099E-1,3.788070E-2
4.212854E0,3.803030E-1,-3.192354E-2,3.834276E-1,3.786838E-2
4.246026E0,3.801773E-1,-3.191242E-2,3.834249E-1,3.786967E-2
4.279198E0,3.802422E-1,-3.187386E-2,3.834076E-1,3.787547E-2
4.312370E0,3.803333E-1,-3.186728E-2,3.834058E-1,3.788595E-2
4.345542E0,3.803141E-1,-3.187200E-2,3.834114E-1,3.788759E-2
4.378714E0,3.803606E-1,-3.187357E-2,3.834155E-1,3.788993E-2
4.411886E0,3.803945E-1,-3.186189E-2,3.834217E-1,3.788315E-2
4.445058E0,3.804195E-1,-3.186431E-2,3.834234E-1,3.788323E-2
4.478230E0,3.803860E-1,-3.189865E-2,3.834238E-1,3.788281E-2
4.511402E0,3.804000E-1,-3.189053E-2,3.834241E-1,3.788242E-2
4.544574E0,3.804306E-1,-3.189669E-2,3.834309E-1,3.786084E-2
4.577746E0,3.805992E-1,-3.215034E-2,3.834295E-1,3.786170E-2
4.610919E0,3.805801E-1,-3.205148E-2,3.834333E-1,3.788094E-2
4.644091E0,3.805103E-1,-3.227230E-2,3.834627E-1,3.795544E-2
4.677263E0,3.804737E-1,-3.222900E-2,3.834273E-1,3.793162E-2
4.710435E0,3.804879E-1,-3.223442E-2,3.833847E-1,3.789419E-2
4.743607E0,3.805350E-1,-3.220323E-2,3.833824E-1,3.789469E-2
4.776779E0,3.805833E-1,-3.216442E-2,3.833582E-1,3.789034E-2
4.809951E0,3.806076E-1,-3.214078E-2,3.833758E-1,3.788616E-2
4.843123E0,3.806178E-1,-3.211852E-2,3.833667E-1,3.788643E-2
4.876295E0,3.806058E-1,-3.216280E-2,3.833632E-1,3.787915E-2
4.909467E0,3.805039E-1,-3.209593E-2,3.833619E-1,3.787688E-2
4.942639E0,3.805123E-1,-3.209320E-2,3.833608E-1,3.787486E-2
4.975811E0,3.805111E-1,-3.211872E-2,3.838631E-1,3.798928E-2
5.008983E0,3.806083E-1,-3.247826E-2,3.850120E-1,3.804279E-2
5.042156E0,3.804745E-1,-3.215617E-2,3.861678E-1,3.782748E-2
5.075328E0,3.803313E-1,-3.232560E-2,3.873772E-1,3.784938E-2
5.108500E0,3.803968E-1,-3.227213E-2,3.890662E-1,3.729213E-2
5.141672E0,3.808151E-1,-3.233803E-2,3.904808E-1,3.729991E-2
5.174844E0,3.808910E-1,-3.234937E-2,3.917358E-1,3.694541E-2
5.208016E0,3.806622E-1,-3.222418E-2,3.930259E-1,3.680938E-2
5.241188E0,3.812200E-1,-3.216028E-2,3.947930E-1,3.597261E-2
5.274360E0,3.815098E-1,-3.221608E-2,3.959994E-1,3.569561E-2
5.307532E0,3.814937E-1,-3.233536E-2,3.972805E-1,3.555238E-2
5.340704E0,3.816265E-1,-3.235356E-2,3.985179E-1,3.546347E-2
5.373876E0,3.816949E-1,-3.230721E-2,3.997948E-1,3.475111E-2
5.407048E0,3.815108E-1,-3.231667E-2,4.009200E-1,3.443584E-2
5.440220E0,3.815956E-1,-3.238234E-2,4.020794E-1,3.363855E-2
5.473393E0,3.816720E-1,-3.214550E-2,4.033013E-1,3.334442E-2
5.506565E0,3.817014E-1,-3.219352E-2,4.043283E-1,3.313025E-2
5.539737E0,3.816205E-1,-3.230164E-2,4.056749E-1,3.240396E-2
5.572909E0,3.819879E-1,-3.257706E-2,4.067185E-1,3.134209E-2
5.606081E0,3.818678E-1,-3.256984E-2,4.078259E-1,3.098396E-2
5.639253E0,3.817927E-1,-3.257576E-2,4.089936E-1,3.020098E-2
5.672425E0,3.816829E-1,-3.255886E-2,4.100319E-1,2.977912E-2
5.705597E0,3.815735E-1,-3.268387E-2,4.111825E-1,2.885008E-2
5.738769E0,3.816449E-1,-3.302536E-2,4.122638E-1,2.852417E-2
5.771941E0,3.815150E-1,-3.323945E-2,4.134641E-1,2.758264E-2
5.805113E0,3.815088E-1,-3.346415E-2,4.146017E-1,2.663578E-2
5.838285E0,3.815624E-1,-3.375760E-2,4.156639E-1,2.620716E-2
5.871457E0,3.815265E-1,-3.383594E-2,4.167684E-1,2.524747E-2
5.904629E0,3.812888E-1,-3.370348E-2,4.179475E-1,2.422811E-2
5.937802E0,3.814087E-1,-3.428175E-2,4.189700E-1,2.381688E-2
5.970974E0,3.814302E-1,-3.436305E-2,4.200895E-1,2.287210E-2
6.004146E0,3.811654E-1,-3.443737E-2,4.212877E-1,2.188043E-2
6.037318E0,3.811875E-1,-3.463020E-2,4.223754E-1,2.081168E-2
6.070490E0,3.813438E-1,-3.467468E-2,4.228265E-1,2.041489E-2
6.103662E0,3.812142E-1,-3.476139E-2,4.238674E-1,1.932087E-2
6.136834E0,3.812825E-1,-3.490629E-2,4.248109E-1,1.854077E-2
6.170006E0,3.813867E-1,-3.505253E-2,4.258300E-1,1.725108E-2
6.203178E0,3.813492E-1,-3.505730E-2,4.269760E-1,1.619421E-2
6.236350E0,3.814094E-1,-3.553070E-2,4.274031E-1,1.582262E-2
6.269522E0,3.812565E-1,-3.549399E-2,4.283495E-1,1.468986E-2
6.302694E0,3.814591E-1,-3.550971E-2,4.292933E-1,1.367972E-2
6.335866E0,3.811435E-1,-3.554184E-2,4.303352E-1,1.258751E-2
6.369039E0,3.811647E-1,-3.625077E-2,4.307890E-1,1.148779E-2
6.402211E0,3.814597E-1,-3.647042E-2,4.316495E-1,1.117975E-2
6.435383E0,3.809877E-1,-3.639948E-2,4.327022E-1,9.256441E-3
6.468555E0,3.808244E-1,-3.647426E-2,4.330693E-1,8.843445E-3
6.501727E0,3.809048E-1,-3.687948E-2,4.339125E-1,7.826217E-3
6.534899E0,3.809457E-1,-3.678120E-2,4.342978E-1,6.811653E-3
6.568071E0,3.810870E-1,-3.714232E-2,4.351768E-1,5.699085E-3
6.601243E0,3.810130E-1,-3.700589E-2,4.361537E-1,4.542070E-3
6.634415E0,3.811319E-1,-3.699099E-2,4.363698E-1,4.294629E-3
6.667587E0,3.809120E-1,-3.712572E-2,4.373197E-1,3.153413E-3
6.700759E0,3.804001E-1,-3.703090E-2,4.376242E-1,2.061723E-3
6.733931E0,3.808784E-1,-3.720474E-2,4.385068E-1,1.056200E-3
6.767103E0,3.808873E-1,-3.751127E-2,4.388039E-1,-1.047558E-4
6.800276E0,3.808445E-1,-3.755725E-2,4.395564E-1,-3.715428E-4
6.833448E0,3.803792E-1,-3.809485E-2,4.398799E-1,-1.537826E-3
6.866620E0,3.804303E-1,-3.799764E-2,4.400336E-1,-2.620795E-3
6.899792E0,3.802816E-1,-3.785834E-2,4.407367E-1,-3.704615E-3
6.932964E0,3.802433E-1,-3.810411E-2,4.410056E-1,-4.665601E-3
6.966136E0,3.801750E-1,-3.793098E-2,4.418883E-1,-5.859954E-3
6.999308E0,3.801177E-1,-3.806390E-2,4.420508E-1,-6.149083E-3
7.032480E0,3.800728E-1,-3.821536E-2,4.422338E-1,-7.317405E-3
7.065652E0,3.798992E-1,-3.824939E-2,4.431011E-1,-8.372394E-3
7.098824E0,3.799123E-1,-3.826522E-2,4.432256E-1,-9.423515E-3
7.131996E0,3.796809E-1,-3.837328E-2,4.432909E-1,-1.048533E-2
7.165168E0,3.796392E-1,-3.837402E-2,4.441683E-1,-1.167026E-2
7.198340E0,3.796199E-1,-3.839494E-2,4.442640E-1,-1.190405E-2
7.231513E0,3.797407E-1,-3.840248E-2,4.444531E-1,-1.294875E-2
7.264685E0,3.798166E-1,-3.827208E-2,4.453491E-1,-1.407989E-2
7.297857E0,3.798844E-1,-3.887430E-2,4.454389E-1,-1.515695E-2
7.331029E0,3.798554E-1,-3.889399E-2,4.455074E-1,-1.535815E-2
7.364201E0,3.793849E-1,-3.918724E-2,4.455394E-1,-1.648680E-2
7.397373E0,3.794105E-1,-3.915385E-2,4.464593E-1,-1.756903E-2
7.430545E0,3.792718E-1,-3.917840E-2,4.465732E-1,-1.858567E-2
7.463717E0,3.792358E-1,-3.903277E-2,4.466637E-1,-1.978255E-2
7.496889E0,3.789173E-1,-3.939443E-2,4.466291E-1,-1.998453E-2
7.530061E0,3.790068E-1,-3.936995E-2,4.467200E-1,-2.102760E-2
7.563233E0,3.787615E-1,-3.934030E-2,4.475824E-1,-2.218861E-2
7.596405E0,3.788818E-1,-3.906603E-2,4.476634E-1,-2.330133E-2
7.629577E0,3.788567E-1,-3.905528E-2,4.477947E-1,-2.430693E-2
7.662750E0,3.785030E-1,-3.924352E-2,4.476733E-1,-2.456610E-2
7.695922E0,3.785236E-1,-3.923845E-2,4.478677E-1,-2.553860E-2
7.729094E0,3.785585E-1,-3.922510E-2,4.479011E-1,-2.661055E-2
7.762266E0,3.789485E-1,-3.907737E-2,4.477657E-1,-2.694140E-2
7.795438E0,3.785386E-1,-3.914358E-2,4.479049E-1,-2.786156E-2
7.828610E0,3.787801E-1,-3.920357E-2,4.487282E-1,-2.901157E-2
7.861782E0,3.788120E-1,-3.918483E-2,4.486858E-1,-3.024958E-2
7.894954E0,3.784548E-1,-3.923276E-2,4.488518E-1,-3.120128E-2
7.928126E0,3.785701E-1,-3.928795E-2,4.487390E-1,-3.138975E-2
7.961298E0,3.786684E-1,-3.927068E-2,4.487808E-1,-3.138086E-2
7.994470E0,3.786587E-1,-3.927421E-2,4.488149E-1,-3.137606E-2
8.027642E0,3.786947E-1,-3.923632E-2,4.489494E-1,-3.132610E-2
8.060814E0,3.787281E-1,-3.922451E-2,4.489247E-1,-3.134512E-2
8.093986E0,3.787136E-1,-3.922826E-2,4.489339E-1,-3.133978E-2
8.127159E0,3.787037E-1,-3.923451E-2,4.489369E-1,-3.133948E-2
8.160331E0,3.786963E-1,-3.924014E-2,4.489388E-1,-3.134068E-2
8.193503E0,3.786927E-1,-3.923604E-2,4.489405E-1,-3.134125E-2
8.226675E0,3.786704E-1,-3.921669E-2,4.489418E-1,-3.134091E-2
8.259847E0,3.786885E-1,-3.915796E-2,4.489358E-1,-3.134888E-2
8.293019E0,3.786948E-1,-3.917782E-2,4.489416E-1,-3.134945E-2
8.326191E0,3.786936E-1,-3.920467E-2,4.489549E-1,-3.135223E-2
8.359363E0,3.786790E-1,-3.921254E-2,4.489469E-1,-3.135531E-2
8.392535E0,3.786463E-1,-3.923725E-2,4.489370E-1,-3.135197E-2
8.425707E0,3.786469E-1,-3.924012E-2,4.489463E-1,-3.135626E-2
8.458879E0,3.786732E-1,-3.923874E-2,4.489343E-1,-3.137355E-2
8.492051E0,3.786727E-1,-3.923879E-2,4.489452E-1,-3.137280E-2
8.525223E0,3.786090E-1,-3.925271E-2,4.489460E-1,-3.137748E-2
8.558396E0,3.786107E-1,-3.925823E-2,4.489409E-1,-3.136804E-2
8.591568E0,3.787116E-1,-3.923468E-2,4.489450E-1,-3.136711E-2
8.624740E0,3.787735E-1,-3.917149E-2,4.489583E-1,-3.137724E-2
8.657912E0,3.787540E-1,-3.920171E-2,4.489714E-1,-3.137610E-2
8.691084E0,3.787251E-1,-3.920934E-2,4.489777E-1,-3.137302E-2
8.724256E0,3.787122E-1,-3.922278E-2,4.489820E-1,-3.137052E-2
8.757428E0,3.787012E-1,-3.923339E-2,4.489855E-1,-3.136685E-2
8.790600E0,3.786908E-1,-3.924140E-2,4.489804E-1,-3.136424E-2
8.823772E0,3.786844E-1,-3.924597E-2,4.489807E-1,-3.136084E-2
8.856944E0,3.786825E-1,-3.924795E-2,4.489918E-1,-3.136277E-2
8.890116E0,3.786774E-1,-3.924668E-2,4.489920E-1,-3.136064E-2
8.923288E0,3.786442E-1,-3.921790E-2,4.489750E-1,-3.136788E-2
8.956460E0,3.786411E-1,-3.927386E-2,4.489785E-1,-3.136696E-2
8.989633E0,3.786598E-1,-3.922539E-2,4.489741E-1,-3.136900E-2
9.022805E0,3.786631E-1,-3.922081E-2,4.489754E-1,-3.136816E-2
9.055977E0,3.786618E-1,-3.922389E-2,4.489757E-1,-3.136823E-2
9.089149E0,3.786603E-1,-3.922731E-2,4.489755E-1,-3.136830E-2
9.122321E0,3.786590E-1,-3.923006E-2,4.489754E-1,-3.136836E-2
9.155493E0,3.786591E-1,-3.922897E-2,4.489660E-1,-3.137594E-2
9.188665E0,3.786591E-1,-3.922954E-2,4.489692E-1,-3.137409E-2
9.221837E0,3.786563E-1,-3.923115E-2,4.489700E-1,-3.137469E-2
9.255009E0,3.785763E-1,-3.940517E-2,4.489695E-1,-3.137503E-2
9.288181E0,3.785614E-1,-3.938703E-2,4.489695E-1,-3.137537E-2
9.321353E0,3.785589E-1,-3.937586E-2,4.489693E-1,-3.137510E-2
9.354525E0,3.785699E-1,-3.936170E-2,4.489693E-1,-3.137510E-2
9.387697E0,3.785682E-1,-3.935298E-2,4.489693E-1,-3.137510E-2
9.420870E0,3.785562E-1,-3.936922E-2,4.489720E-1,-3.136066E-2
9.454042E0,3.785590E-1,-3.935628E-2,4.489730E-1,-3.136390E-2
9.487214E0,3.785704E-1,-3.936525E-2,4.489709E-1,-3.136682E-2
9.520386E0,3.785632E-1,-3.935851E-2,4.489718E-1,-3.136878E-2
9.553558E0,3.785450E-1,-3.938865E-2,4.489687E-1,-3.138482E-2
9.586730E0,3.788735E-1,-3.904116E-2,4.489681E-1,-3.138338E-2
9.619902E0,3.788727E-1,-3.907259E-2,4.489652E-1,-3.138214E-2
9.653074E0,3.788223E-1,-3.909151E-2,4.489635E-1,-3.138459E-2
9.686246E0,3.787964E-1,-3.911552E-2,4.489596E-1,-3.138482E-2
9.719418E0,3.787740E-1,-3.913724E-2,4.489614E-1,-3.138415E-2
9.752590E0,3.787422E-1,-3.915552E-2,4.489621E-1,-3.138721E-2
9.785762E0,3.787311E-1,-3.916636E-2,4.489640E-1,-3.138718E-2
9.818934E0,3.787378E-1,-3.917124E-2,4.489649E-1,-3.138702E-2
9.852107E0,3.787320E-1,-3.917739E-2,4.489658E-1,-3.138688E-2
9.885279E0,3.787302E-1,-3.918122E-2,4.489658E-1,-3.138688E-2
9.918451E0,3.787299E-1,-3.917534E-2,4.489658E-1,-3.138688E-2
9.951623E0,3.786799E-1,-3.926122E-2,4.489658E-1,-3.138688E-2
9.984795E0,3.786841E-1,-3.925582E-2,4.489684E-1,-3.138802E-2
1.001797E1,3.786851E-1,-3.924428E-2,4.489679E-1,-3.139775E-2
1.005114E1,3.786835E-1,-3.924436E-2,4.489696E-1,-3.139623E-2
1.008431E1,3.786799E-1,-3.924906E-2,4.489696E-1,-3.139470E-2
1.011748E1,3.786904E-1,-3.920518E-2,4.489700E-1,-3.139359E-2
1.015066E1,3.786780E-1,-3.922205E-2,4.489706E-1,-3.139272E-2
1.018383E1,3.786960E-1,-3.917472E-2,4.489713E-1,-3.139507E-2
1.021700E1,3.786888E-1,-3.919240E-2,4.489729E-1,-3.139422E-2
1.025017E1,3.786752E-1,-3.922911E-2,4.489759E-1,-3.139155E-2
1.028334E1,3.786788E-1,-3.922180E-2,4.489767E-1,-3.138993E-2
1.031652E1,3.786762E-1,-3.922760E-2,4.489741E-1,-3.137629E-2
1.034969E1,3.786737E-1,-3.922539E-2,4.489786E-1,-3.137829E-2
1.038286E1,3.786733E-1,-3.922376E-2,4.489793E-1,-3.137854E-2
1.041603E1,3.786734E-1,-3.922219E-2,4.489773E-1,-3.137913E-2
1.044920E1,3.786726E-1,-3.922234E-2,4.489760E-1,-3.137859E-2
1.048238E1,3.786722E-1,-3.922198E-2,4.489763E-1,-3.137874E-2
1.051555E1,3.786722E-1,-3.922198E-2,4.489762E-1,-3.137866E-2
1.054872E1,3.786722E-1,-3.922198E-2,4.489762E-1,-3.137857E-2
1.058189E1,3.786719E-1,-3.922260E-2,4.489762E-1,-3.137849E-2
1.061506E1,3.788311E-1,-3.923119E-2,4.489050E-1,-3.141841E-2
1.064824E1,3.787964E-1,-3.923294E-2,4.489341E-1,-3.141601E-2
1.068141E1,3.787646E-1,-3.924577E-2,4.489385E-1,-3.141292E-2
1.071458E1,3.787073E-1,-3.924542E-2,4.489445E-1,-3.140875E-2
1.074775E1,3.786948E-1,-3.924919E-2,4.489495E-1,-3.140459E-2
1.078092E1,3.787030E-1,-3.924548E-2,4.489528E-1,-3.140151E-2
1.081410E1,3.786961E-1,-3.924833E-2,4.489530E-1,-3.140175E-2
1.084727E1,3.786906E-1,-3.924876E-2,4.489407E-1,-3.140963E-2
1.088044E1,3.786539E-1,-3.920939E-2,4.489441E-1,-3.142069E-2
1.091361E1,3.786651E-1,-3.923324E-2,4.489465E-1,-3.140986E-2
1.094679E1,3.787728E-1,-3.931616E-2,4.489660E-1,-3.139807E-2
1.097996E1,3.780271E-1,-3.919394E-2,4.480156E-1,-3.134165E-2
1.101313E1,3.748684E-1,-3.932424E-2,4.452790E-1,-3.154138E-2
1.104630E1,3.714607E-1,-3.905362E-2,4.418890E-1,-3.153982E-2
1.107947E1,3.674851E-1,-3.920943E-2,4.381454E-1,-3.165425E-2
1.111265E1,3.631886E-1,-3.911457E-2,4.337971E-1,-3.157254E-2
1.114582E1,3.584885E-1,-3.910820E-2,4.292816E-1,-3.136894E-2
1.117899E1,3.541334E-1,-3.897608E-2,4.249424E-1,-3.121018E-2
1.121216E1,3.494383E-1,-3.896732E-2,4.203031E-1,-3.118852E-2
1.124533E1,3.448134E-1,-3.897183E-2,4.156762E-1,-3.115778E-2
1.127851E1,3.401037E-1,-3.885396E-2,4.110432E-1,-3.113091E-2
1.131168E1,3.352062E-1,-3.894004E-2,4.063887E-1,-3.112406E-2
1.134485E1,3.307243E-1,-3.892054E-2,4.017738E-1,-3.109164E-2
1.137802E1,3.261050E-1,-3.879563E-2,3.971595E-1,-3.106198E-2
1.141119E1,3.214979E-1,-3.881248E-2,3.924357E-1,-3.108786E-2
1.144437E1,3.168744E-1,-3.880221E-2,3.878614E-1,-3.104815E-2
